***SESSION HEADER***
{
  "Participant": "1003",
  "Timestamp": "13-29-31-12-06-2020"
}
---SESSION HEADER---
Time;Position;Rotation.X;Rotation.Y;FPS;Input;
330.1733;(-43.0241, 2.5903, 76.1031);211.8802;350.6402;89.6220;;
330.2195;(-43.0244, 2.5901, 76.1048);211.6118;350.6302;89.5643;;
330.2739;(-43.0251, 2.5907, 76.1058);211.3040;350.4387;89.4637;;
330.3200;(-43.0258, 2.5909, 76.1062);210.9862;350.2836;89.5804;;
330.3746;(-43.0269, 2.5905, 76.1066);210.5234;350.3105;89.6146;;
330.4205;(-43.0282, 2.5903, 76.1067);210.1205;350.3600;89.5760;;
330.4750;(-43.0300, 2.5895, 76.1069);209.6180;350.4896;89.6997;;
330.5214;(-43.0316, 2.5893, 76.1070);209.1805;350.4816;89.5713;;
330.5754;(-43.0339, 2.5892, 76.1074);208.7366;350.5042;89.6841;;
330.6203;(-43.0359, 2.5891, 76.1077);208.3671;350.4846;89.5396;;
330.6651;(-43.0381, 2.5887, 76.1081);208.0462;350.5350;89.4427;;
330.7207;(-43.0418, 2.5879, 76.1085);207.7357;350.7180;89.5442;;
330.7653;(-43.0448, 2.5868, 76.1088);207.5909;351.0069;89.5802;;
330.8210;(-43.0486, 2.5858, 76.1100);207.5088;351.2534;89.6216;;
330.8659;(-43.0509, 2.5854, 76.1111);207.5145;351.4134;89.5403;;
330.9217;(-43.0540, 2.5848, 76.1131);207.5359;351.5454;89.5987;;
330.9664;(-43.0558, 2.5843, 76.1147);207.4727;351.6968;89.5589;;
331.0224;(-43.0583, 2.5835, 76.1166);207.3259;351.9240;89.5662;;
331.0669;(-43.0606, 2.5820, 76.1175);207.3295;352.3295;89.5874;;
331.1228;(-43.0647, 2.5786, 76.1190);207.6673;353.3332;89.4003;;
331.1674;(-43.0686, 2.5749, 76.1200);208.2386;354.4752;89.3092;;
331.2231;(-43.0755, 2.5692, 76.1216);209.5863;356.2907;89.4982;;
331.2678;(-43.0822, 2.5630, 76.1230);211.3940;358.2667;89.4968;;
331.3239;(-43.0924, 2.5565, 76.1253);214.2379;0.2232;89.5238;;
331.3685;(-43.1009, 2.5504, 76.1272);216.6950;1.9373;89.4233;;
331.4244;(-43.1108, 2.5421, 76.1302);219.6534;4.3614;89.5598;;
331.4691;(-43.1175, 2.5372, 76.1317);221.6820;5.8051;89.4964;;
331.5247;(-43.1238, 2.5315, 76.1331);223.4676;7.5538;89.7326;;
331.5695;(-43.1269, 2.5296, 76.1333);224.1709;8.2207;89.5157;;
331.6254;(-43.1290, 2.5285, 76.1331);224.3367;8.7159;89.5681;;
331.6699;(-43.1301, 2.5281, 76.1331);224.2941;9.0259;89.5438;;
331.7162;(-43.1311, 2.5279, 76.1332);224.3076;9.1492;89.5302;;
331.7707;(-43.1316, 2.5274, 76.1334);224.1477;9.3349;89.5538;;
331.8169;(-43.1317, 2.5266, 76.1337);223.9042;9.5972;89.3855;;
331.8711;(-43.1321, 2.5256, 76.1341);223.7478;9.7898;89.5118;;
331.9171;(-43.1319, 2.5250, 76.1344);223.5836;9.9684;89.5713;;
331.9716;(-43.1316, 2.5242, 76.1344);223.3582;10.1580;89.5145;;
332.0177;(-43.1314, 2.5238, 76.1342);223.2662;10.2145;89.6942;;
332.0722;(-43.1311, 2.5230, 76.1335);223.0498;10.4061;89.3696;;
332.1183;(-43.1306, 2.5221, 76.1324);222.7541;10.5861;89.5714;;
332.1727;(-43.1295, 2.5212, 76.1306);222.1953;10.8410;89.3629;;
332.2188;(-43.1283, 2.5208, 76.1291);221.6267;11.0492;89.6639;;
332.2730;(-43.1261, 2.5199, 76.1273);220.8808;11.3513;89.5764;;
332.3199;(-43.1245, 2.5199, 76.1257);220.3030;11.4061;89.4859;;
332.3737;(-43.1225, 2.5200, 76.1241);219.7899;11.4859;89.6507;;
332.4200;(-43.1209, 2.5201, 76.1226);219.3503;11.5726;89.3820;;
332.4742;(-43.1194, 2.5200, 76.1203);218.7672;11.5913;89.5270;;
332.5205;(-43.1182, 2.5199, 76.1187);218.3786;11.7701;89.4131;;
332.5750;(-43.1169, 2.5197, 76.1169);217.8895;11.8346;89.5422;;
332.6210;(-43.1162, 2.5197, 76.1154);217.6034;11.8969;89.4909;;
332.6643;(-43.1162, 2.5196, 76.1138);217.4126;11.9249;89.5270;;
332.7202;(-43.1167, 2.5191, 76.1120);217.4083;12.0213;89.4256;;
332.7651;(-43.1170, 2.5185, 76.1107);217.4827;12.1296;89.3195;;
332.8206;(-43.1178, 2.5180, 76.1096);217.6776;12.1886;89.4856;;
332.8652;(-43.1184, 2.5180, 76.1082);217.7985;12.2528;89.4901;;
332.9211;(-43.1195, 2.5180, 76.1068);217.9922;12.2245;89.3702;;
332.9660;(-43.1207, 2.5181, 76.1053);218.2627;12.1323;89.6130;;
333.0218;(-43.1221, 2.5176, 76.1039);218.4879;12.2409;89.5975;;
