***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "18-07-09-03-12-2017"
}
---SESSION HEADER---
Time; Position; Rotation.X; Rotation.Y; Rotation.Virtualizer; Rotation.Controller.x; Rotation.Controller.y; Height.Virtualizer; FPS; Input;
65353.9039;(-23.1944, 2.6711, 40.7938);108.2784;1.8982;67.5037;106.8336;6.8085;19.0500;89.4731;;
65353.9154;(-23.1944, 2.6711, 40.7938);108.2866;1.8986;67.5037;106.8170;6.7848;19.0500;89.4025;;
65353.9258;(-23.1944, 2.6711, 40.7938);108.2984;1.8945;67.5037;106.7808;6.7758;19.0500;89.1624;;
65353.9373;(-23.1944, 2.6711, 40.7938);108.3005;1.8984;67.5037;106.7488;6.7624;19.0500;89.4914;;
65353.9482;(-23.1944, 2.6711, 40.7938);108.3062;1.9077;67.5037;106.7413;6.8101;19.0500;89.4854;;
65353.9597;(-23.1944, 2.6711, 40.7938);108.2973;1.9190;67.5037;106.6621;7.0789;19.0500;89.6053;;
65353.9707;(-23.1944, 2.6711, 40.7938);108.2767;1.9420;67.5037;106.5202;7.3611;19.0500;89.4570;;
65353.9817;(-23.1944, 2.6711, 40.7938);108.2678;1.9542;67.5037;106.4218;7.5775;19.0500;89.3803;;
65353.9932;(-23.1944, 2.6711, 40.7938);108.2553;1.9882;67.5037;106.3294;7.7976;19.0500;89.5552;;
65354.0042;(-23.1944, 2.6711, 40.7938);108.2392;2.0012;67.5037;106.2216;7.9401;19.0500;89.5367;;
65354.0152;(-23.1944, 2.6711, 40.7938);108.2221;1.9868;67.5037;106.1468;7.9202;19.0500;89.4707;;
65354.0268;(-23.1944, 2.6711, 40.7938);108.2095;2.0021;67.5037;106.1036;7.7862;19.0500;89.5755;;
65354.0378;(-23.1944, 2.6711, 40.7938);108.2062;2.0041;67.5037;106.0894;7.6467;19.0500;89.4711;;
65354.0488;(-23.1944, 2.6711, 40.7938);108.1772;2.0073;67.5037;106.2065;7.4056;19.0500;89.6116;;
65354.0603;(-23.1944, 2.6711, 40.7938);108.1733;2.0223;67.5037;106.3539;7.3231;19.0500;89.5884;;
65354.0708;(-23.1944, 2.6711, 40.7938);108.1593;2.0198;67.5037;106.4502;7.2834;19.0500;89.3320;;
65354.0823;(-23.1944, 2.6711, 40.7938);108.1613;2.0182;67.5037;106.5009;7.3258;19.0500;89.6781;;
65354.0934;(-23.1944, 2.6711, 40.7938);108.1567;2.0151;67.5037;106.4269;7.3740;19.0500;89.4563;;
65354.1044;(-23.1944, 2.6711, 40.7938);108.1460;2.0254;67.5037;106.4084;7.3871;19.0500;89.5952;;
65354.1159;(-23.1944, 2.6711, 40.7938);108.1490;2.0110;67.5037;106.4239;7.4000;19.0500;89.6864;;
65354.1269;(-23.1944, 2.6711, 40.7938);108.1459;2.0297;67.5037;106.4853;7.3140;19.0500;89.6879;;
65354.1379;(-23.1944, 2.6711, 40.7938);108.1352;2.0393;67.5037;106.5230;7.2481;19.0500;89.5323;;
65354.1494;(-23.1944, 2.6711, 40.7938);108.1331;2.0483;67.5037;106.5973;7.1397;19.0500;89.7156;;
65354.1604;(-23.1944, 2.6711, 40.7938);108.1204;2.0696;67.5037;106.7040;7.0563;19.0500;89.3320;;
65354.1715;(-23.1944, 2.6711, 40.7938);108.1169;2.0748;67.5037;106.8127;6.9510;19.0500;89.6365;;
65354.1830;(-23.1944, 2.6711, 40.7938);108.1160;2.0821;67.5037;106.9121;6.8432;19.0500;89.5903;;
65354.1945;(-23.1944, 2.6711, 40.7938);108.1198;2.1055;67.5037;107.0022;6.7294;19.0500;89.5207;;
65354.2055;(-23.1944, 2.6711, 40.7938);108.1231;2.1188;67.5037;107.0913;6.6475;19.0500;89.1162;;
65354.2165;(-23.1944, 2.6711, 40.7938);108.1248;2.1214;67.5037;107.1937;6.5776;19.0500;89.4734;;
65354.2275;(-23.1944, 2.6711, 40.7938);108.1268;2.1493;67.5037;107.3426;6.4549;19.0500;89.5874;;
65354.2390;(-23.1944, 2.6711, 40.7938);108.1369;2.1570;67.5037;107.5106;6.2830;19.0500;89.4185;;
65354.2500;(-23.1944, 2.6711, 40.7938);108.1451;2.1602;67.5037;107.6754;6.0383;19.0500;89.3118;;
65354.2611;(-23.1944, 2.6711, 40.7938);108.1336;2.1738;67.5037;107.7128;5.4003;19.0500;89.5858;;
65354.2726;(-23.1944, 2.6711, 40.7938);108.1363;2.1941;67.5037;107.7576;5.0725;19.0500;89.4449;;
65354.2836;(-23.1944, 2.6711, 40.7938);108.1322;2.2040;67.5037;107.8472;4.8257;19.0500;89.5544;;
65354.2946;(-23.1944, 2.6711, 40.7938);108.1265;2.2130;67.5037;108.0042;4.6220;19.0500;89.3187;;
65354.3061;(-23.1944, 2.6711, 40.7938);108.1162;2.2176;67.5037;108.1406;4.3575;19.0500;89.5201;;
65354.3171;(-23.1944, 2.6711, 40.7938);108.1215;2.2189;67.5037;108.2659;4.1451;19.0500;89.5429;;
65354.3281;(-23.1944, 2.6711, 40.7938);108.1225;2.2360;67.5037;108.3037;3.9903;19.0500;89.6188;;
65354.3391;(-23.1944, 2.6711, 40.7938);108.1252;2.2409;67.5037;108.3597;3.8019;19.0500;89.3946;;
65354.3506;(-23.1944, 2.6711, 40.7938);108.1372;2.2314;67.5037;108.2910;3.7503;19.0500;89.7256;;
65354.3616;(-23.1944, 2.6711, 40.7938);108.1406;2.2499;67.5037;108.2204;3.8757;19.0500;89.5396;;
65354.3727;(-23.1944, 2.6711, 40.7938);108.1563;2.2659;67.5037;108.1493;3.9844;19.0500;89.6373;;
65354.3842;(-23.1944, 2.6711, 40.7938);108.1867;2.2576;67.5037;108.0833;4.0400;19.0500;89.6007;;
65354.3952;(-23.1944, 2.6711, 40.7938);108.2234;2.2864;67.5037;108.0020;4.0648;19.0500;89.5429;;
65354.4067;(-23.1944, 2.6711, 40.7938);108.2597;2.2978;67.5037;107.9310;4.0692;19.0500;89.4593;;
65354.4173;(-23.1944, 2.6711, 40.7938);108.2976;2.3078;67.5037;107.9088;4.0391;19.0500;89.1260;;
65354.4293;(-23.1944, 2.6711, 40.7938);108.3258;2.3301;67.5037;107.9979;4.0346;19.0500;89.7052;;
65354.4403;(-23.1944, 2.6711, 40.7938);108.3569;2.3269;67.5037;108.0443;4.0495;19.0500;89.2473;;
65354.4508;(-23.1944, 2.6711, 40.7938);108.3675;2.3095;67.5037;108.0805;4.0535;19.0500;89.3444;;
65354.4623;(-23.1944, 2.6711, 40.7938);108.3868;2.3040;67.5037;108.1431;4.0852;19.0500;89.6570;;
65354.4733;(-23.1944, 2.6711, 40.7938);108.3878;2.2831;67.5037;108.1836;4.1110;19.0500;89.6326;;
65354.4843;(-23.1944, 2.6711, 40.7938);108.4073;2.2436;67.5037;108.2060;4.1135;19.0500;89.6775;;
65354.4958;(-23.1944, 2.6711, 40.7938);108.4090;2.2337;67.5037;108.2012;4.0981;19.0500;89.5286;;
65354.5073;(-23.1944, 2.6711, 40.7938);108.4248;2.2173;67.5037;108.1853;4.0874;19.0500;89.3553;;
65354.5179;(-23.1944, 2.6711, 40.7938);108.4275;2.2157;67.5037;108.1790;4.0757;19.0500;89.3277;;
65354.5294;(-23.1944, 2.6711, 40.7938);108.4190;2.2355;67.5037;108.2064;4.0838;19.0500;89.5564;;
65354.5404;(-23.1944, 2.6711, 40.7938);108.4125;2.2534;67.5037;108.2704;4.0651;19.0500;89.5977;;
65354.5514;(-23.1944, 2.6711, 40.7938);108.3914;2.2574;67.5037;108.3178;4.0242;19.0500;89.6224;;
65354.5629;(-23.1944, 2.6711, 40.7938);108.3727;2.2508;67.5037;108.3440;3.9931;19.0500;89.5828;;
65354.5739;(-23.1944, 2.6711, 40.7938);108.3441;2.2473;67.5037;108.3465;3.9688;19.0500;89.5878;;
65354.5849;(-23.1944, 2.6711, 40.7938);108.3135;2.2341;67.5037;108.3636;3.9629;19.0500;89.6340;;
65354.5959;(-23.1944, 2.6711, 40.7938);108.2769;2.2231;67.5037;108.3698;3.9619;19.0500;89.6101;;
65354.6069;(-23.1944, 2.6711, 40.7938);108.2477;2.2068;67.5037;108.3413;3.9259;19.0500;89.5678;;
65354.6185;(-23.1944, 2.6711, 40.7938);108.2340;2.1736;67.5037;108.3253;3.8960;19.0500;89.7187;;
65354.6295;(-23.1944, 2.6711, 40.7938);108.2060;2.1714;67.5037;108.3290;3.8614;19.0500;89.5672;;
65354.6405;(-23.1944, 2.6711, 40.7938);108.1831;2.1763;67.5037;108.3145;3.8255;19.0500;89.5147;;
65354.6520;(-23.1944, 2.6711, 40.7938);108.1639;2.1701;67.5037;108.3152;3.8009;19.0500;89.6298;;
65354.6636;(-23.1944, 2.6711, 40.7938);108.1452;2.1886;67.5037;108.3120;3.8032;19.0500;89.5794;;
65354.6746;(-23.1944, 2.6711, 40.7938);108.1281;2.1854;67.5037;108.3240;3.8037;19.0500;89.3576;;
65354.6856;(-23.1944, 2.6711, 40.7938);108.1141;2.1858;67.5037;108.3126;3.8157;19.0500;89.5687;;
65354.6966;(-23.1944, 2.6711, 40.7938);108.0948;2.2081;67.5037;108.2847;3.7850;19.0500;89.6449;;
65354.7081;(-23.1944, 2.6711, 40.7938);108.0842;2.2182;67.5037;108.2495;3.7707;19.0500;89.5193;;
65354.7196;(-23.1944, 2.6711, 40.7938);108.0781;2.2067;67.5037;108.2459;3.7678;19.0500;89.3806;;
65354.7301;(-23.1944, 2.6711, 40.7938);108.0850;2.2106;67.5037;108.2651;3.8045;19.0500;89.2529;;
65354.7411;(-23.1944, 2.6711, 40.7938);108.0934;2.1809;67.5037;108.2535;3.8228;19.0500;89.6571;;
65354.7526;(-23.1944, 2.6711, 40.7938);108.0942;2.1290;67.5037;108.2502;3.8364;19.0500;89.6610;;
65354.7636;(-23.1944, 2.6711, 40.7938);108.0989;2.1158;67.5037;108.2619;3.8612;19.0500;89.4572;;
65354.7746;(-23.1944, 2.6711, 40.7938);108.1125;2.1073;67.5037;108.2860;3.8816;19.0500;89.5826;;
65354.7862;(-23.1944, 2.6711, 40.7938);108.1245;2.0855;67.5037;108.3024;3.8888;19.0500;89.6796;;
65354.7972;(-23.1944, 2.6711, 40.7938);108.1273;2.0846;67.5037;108.3227;3.8796;19.0500;89.6340;;
65354.8082;(-23.1944, 2.6711, 40.7938);108.1285;2.0769;67.5037;108.3167;3.8551;19.0500;89.6868;;
65354.8192;(-23.1944, 2.6711, 40.7938);108.1189;2.0547;67.5037;108.2973;3.8396;19.0500;89.5910;;
65354.8307;(-23.1944, 2.6711, 40.7938);108.1039;2.0409;67.5037;108.2957;3.8577;19.0500;89.6295;;
65354.8417;(-23.1944, 2.6711, 40.7938);108.0957;2.0323;67.5037;108.3124;3.9029;19.0500;89.4680;;
65354.8532;(-23.1944, 2.6711, 40.7938);108.0876;1.9986;67.5037;108.3216;3.9322;19.0500;89.5924;;
65354.8642;(-23.1944, 2.6711, 40.7938);108.0708;1.9895;67.5037;108.3340;3.9510;19.0500;89.5504;;
65354.8752;(-23.1944, 2.6711, 40.7938);108.0747;1.9875;67.5037;108.3464;3.9499;19.0500;89.4553;;
65354.8868;(-23.1944, 2.6711, 40.7938);108.0603;1.9574;67.5037;108.3969;3.9355;19.0500;89.6404;;
65354.8978;(-23.1944, 2.6711, 40.7938);108.0451;1.9537;67.5037;108.4515;3.8887;19.0500;89.5446;;
65354.9088;(-23.1944, 2.6711, 40.7938);108.0377;1.9494;67.5037;108.3778;3.8136;19.0500;89.5482;;
65354.9198;(-23.1944, 2.6711, 40.7938);108.0427;1.9434;67.5037;108.3598;3.7631;19.0500;89.5868;;
65354.9309;(-23.1944, 2.6711, 40.7938);108.0389;1.9588;67.5037;108.2664;3.7139;19.0500;89.6572;;
65354.9424;(-23.1944, 2.6711, 40.7938);108.0416;1.9604;67.5037;108.2735;3.6675;19.0500;89.5916;;
65354.9534;(-23.1944, 2.6711, 40.7938);108.0459;1.9569;67.5037;108.2998;3.6304;19.0500;89.6437;;
65354.9649;(-23.1944, 2.6711, 40.7938);108.0520;1.9607;67.5037;108.3588;3.5869;19.0500;89.4835;;
65354.9764;(-23.1944, 2.6711, 40.7938);108.0559;1.9605;67.5037;108.4745;3.4358;19.0500;89.3461;;
65354.9879;(-23.1944, 2.6711, 40.7938);108.0706;1.9562;67.5037;108.4688;3.2736;19.0500;88.9042;;
65354.9990;(-23.1944, 2.6711, 40.7938);108.0768;1.9775;67.5037;108.4955;3.0617;19.0500;88.8115;;
65355.0105;(-23.1944, 2.6711, 40.7938);108.0775;1.9873;67.5037;108.3316;2.9992;19.0500;88.9990;;
65355.0210;(-23.1944, 2.6711, 40.7938);108.0824;1.9882;67.5037;108.2057;2.9083;19.0500;89.0481;;
65355.0325;(-23.1944, 2.6711, 40.7938);108.0749;1.9934;67.5037;108.1070;2.9826;19.0500;89.2410;;
65355.0438;(-23.1944, 2.6711, 40.7938);108.0824;1.9887;67.5037;108.0908;3.0114;19.0500;89.1848;;
65355.0548;(-23.1944, 2.6711, 40.7938);108.0896;1.9707;67.5037;108.1662;3.1630;19.0500;88.9419;;
65355.0658;(-23.1944, 2.6711, 40.7938);108.0802;1.9756;67.5037;108.2797;3.1999;19.0500;89.2225;;
65355.0773;(-23.1944, 2.6711, 40.7938);108.0899;1.9773;67.5037;108.3412;3.1749;19.0500;89.3869;;
65355.0883;(-23.1944, 2.6711, 40.7938);108.1021;1.9778;67.5037;108.3682;3.1230;19.0500;89.2373;;
65355.0993;(-23.1944, 2.6711, 40.7938);108.1070;1.9979;67.5037;108.4077;3.0951;19.0500;89.3033;;
65355.1103;(-23.1944, 2.6711, 40.7938);108.1128;2.0127;67.5037;108.3890;3.0680;19.0500;89.4611;;
65355.1218;(-23.1944, 2.6711, 40.7938);108.1385;2.0066;67.5037;108.3256;3.0988;19.0500;89.4623;;
65355.1328;(-23.1944, 2.6711, 40.7938);108.1503;2.0104;67.5037;108.2797;3.2074;19.0500;89.2842;;
65355.1443;(-23.1944, 2.6711, 40.7938);108.1694;2.0097;67.5037;108.2277;3.3730;19.0500;89.3573;;
65355.1553;(-23.1944, 2.6711, 40.7938);108.1734;1.9854;67.5037;108.2385;3.6583;19.0500;89.2706;;
65355.1663;(-23.1944, 2.6711, 40.7938);108.1834;1.9915;67.5037;108.3591;3.9235;19.0500;89.6393;;
65355.1778;(-23.1944, 2.6711, 40.7938);108.1912;1.9797;67.5037;108.4705;4.0298;19.0500;89.4574;;
65355.1888;(-23.1944, 2.6711, 40.7938);108.1968;1.9677;67.5037;108.5635;4.0603;19.0500;89.3680;;
65355.1999;(-23.1944, 2.6711, 40.7938);108.2128;1.9838;67.5037;108.5782;3.9860;19.0500;89.5249;;
65355.2114;(-23.1944, 2.6711, 40.7938);108.2265;1.9740;67.5037;108.6140;3.9527;19.0500;89.5995;;
65355.2219;(-23.1944, 2.6711, 40.7938);108.2409;1.9576;67.5037;108.6341;3.9094;19.0500;89.3847;;
65355.2334;(-23.1944, 2.6711, 40.7938);108.2382;1.9661;67.5037;108.6541;3.8747;19.0500;89.7160;;
65355.2444;(-23.1944, 2.6711, 40.7938);108.2420;1.9686;67.5037;108.6529;3.8547;19.0500;89.7233;;
65355.2554;(-23.1944, 2.6711, 40.7938);108.2414;1.9560;67.5037;108.6224;3.8405;19.0500;89.6364;;
65355.2665;(-23.1944, 2.6711, 40.7938);108.2358;1.9662;67.5037;108.6054;3.7959;19.0500;89.7658;;
65355.2780;(-23.1944, 2.6711, 40.7938);108.2364;1.9642;67.5037;108.5335;3.7260;19.0500;89.6581;;
65355.2890;(-23.1944, 2.6711, 40.7938);108.2166;1.9581;67.5037;108.4857;3.6823;19.0500;89.5928;;
65355.3005;(-23.1944, 2.6711, 40.7938);108.2174;1.9624;67.5037;108.4413;3.6566;19.0500;89.6653;;
65355.3115;(-23.1944, 2.6711, 40.7938);108.2019;1.9413;67.5037;108.4950;3.6220;19.0500;89.3802;;
65355.3338;(-23.1944, 2.6711, 40.7938);108.1973;1.9064;67.5037;108.8822;3.4148;19.0500;89.7596;;
65355.3453;(-23.1944, 2.6711, 40.7938);108.1919;1.9098;67.5037;108.9923;3.1820;19.0500;89.5295;;
65355.3563;(-23.1944, 2.6711, 40.7938);108.1824;1.9164;67.5037;109.0760;2.9994;19.0500;89.5317;;
65355.3673;(-23.1944, 2.6711, 40.7938);108.1705;1.9240;67.5037;109.1775;2.8336;19.0500;89.3330;;
65355.3789;(-23.1944, 2.6711, 40.7938);108.1683;1.9210;67.5037;109.1771;2.8148;19.0500;89.5859;;
65355.3898;(-23.1944, 2.6711, 40.7938);108.1616;1.8979;67.5037;109.1719;2.8140;19.0500;89.4661;;
65355.4008;(-23.1944, 2.6711, 40.7938);108.1489;1.9049;67.5037;109.0406;2.9587;19.0500;89.5517;;
65355.4119;(-23.1944, 2.6711, 40.7938);108.1327;1.9103;67.5037;108.9557;2.9981;19.0500;89.5420;;
65355.4234;(-23.1944, 2.6711, 40.7938);108.1353;1.9104;67.5037;108.8424;3.1087;19.0500;89.5164;;
65355.4344;(-23.1944, 2.6711, 40.7938);108.1107;1.9258;67.5037;108.7205;3.1523;19.0500;89.5473;;
65355.4454;(-23.1944, 2.6711, 40.7938);108.1015;1.9352;67.5037;108.6288;3.2142;19.0500;89.5683;;
65355.4568;(-23.1944, 2.6711, 40.7938);108.0895;1.9355;67.5037;108.6418;3.3364;19.0500;89.6935;;
65355.4678;(-23.1944, 2.6711, 40.7938);108.0776;1.9344;67.5037;108.7717;3.5368;19.0500;89.4291;;
65355.4789;(-23.1944, 2.6711, 40.7938);108.0765;1.9404;67.5037;108.9619;3.7405;19.0500;89.5045;;
65355.4904;(-23.1944, 2.6711, 40.7938);108.0811;1.9489;67.5037;109.1341;3.8963;19.0500;89.5057;;
65355.5015;(-23.1944, 2.6711, 40.7938);108.0713;1.9626;67.5037;109.2285;3.9271;19.0500;89.5951;;
65355.5125;(-23.1944, 2.6711, 40.7938);108.0775;1.9751;67.5037;109.2203;4.0003;19.0500;89.5724;;
65355.5235;(-23.1944, 2.6711, 40.7938);108.0690;2.0044;67.5037;109.1629;4.0706;19.0500;89.5353;;
65355.5347;(-23.1944, 2.6711, 40.7938);108.0842;2.0185;67.5037;109.1209;4.0967;19.0500;89.6698;;
65355.5462;(-23.1944, 2.6711, 40.7938);108.0758;2.0315;67.5037;109.1046;4.1559;19.0500;89.7005;;
65355.5573;(-23.1944, 2.6711, 40.7938);108.0732;2.0191;67.5037;109.0963;4.1709;19.0500;89.3776;;
65355.5683;(-23.1944, 2.6711, 40.7938);108.0735;2.0218;67.5037;109.0647;4.1411;19.0500;89.6434;;
65355.5793;(-23.1944, 2.6711, 40.7938);108.0743;2.0016;67.5037;109.0221;4.0865;19.0500;89.8000;;
65355.5908;(-23.1944, 2.6711, 40.7938);108.0708;1.9813;67.5037;108.9642;3.9865;19.0500;89.5886;;
65355.6018;(-23.1944, 2.6711, 40.7938);108.0643;1.9686;67.5037;108.9128;3.9028;19.0500;89.3831;;
65355.6133;(-23.1944, 2.6711, 40.7938);108.0693;1.9691;67.5037;108.8858;3.8615;19.0500;89.5512;;
65355.6243;(-23.1944, 2.6711, 40.7938);108.0724;1.9785;67.5037;108.9191;3.8744;19.0500;89.3254;;
65355.6353;(-23.1944, 2.6711, 40.7938);108.0880;1.9922;67.5037;108.9585;3.9236;19.0500;89.5318;;
65355.6463;(-23.1944, 2.6711, 40.7938);108.0896;2.0041;67.5037;108.9903;3.9896;19.0500;89.5321;;
65355.6578;(-23.1944, 2.6711, 40.7938);108.0929;2.0164;67.5037;109.0435;4.0557;19.0500;89.5119;;
65355.6689;(-23.1944, 2.6711, 40.7938);108.0874;2.0372;67.5037;109.0751;4.0924;19.0500;89.5959;;
65355.6804;(-23.1944, 2.6711, 40.7938);108.0977;2.0451;67.5037;109.1051;4.1264;19.0500;89.6722;;
65355.6914;(-23.1944, 2.6711, 40.7938);108.1017;2.0411;67.5037;109.1217;4.1325;19.0500;89.3171;;
65355.7024;(-23.1944, 2.6711, 40.7938);108.1083;2.0440;67.5037;109.1249;4.1505;19.0500;89.5522;;
65355.7134;(-23.1944, 2.6711, 40.7938);108.1140;2.0433;67.5037;109.1255;4.1621;19.0500;89.5775;;
65355.7245;(-23.1944, 2.6711, 40.7938);108.1044;2.0322;67.5037;109.1174;4.1638;19.0500;89.5868;;
65355.7356;(-23.1944, 2.6711, 40.7938);108.1010;2.0216;67.5037;109.0647;4.1409;19.0500;89.6739;;
65355.7471;(-23.1944, 2.6711, 40.7938);108.1029;2.0141;67.5037;109.0517;4.1269;19.0500;89.6240;;
65355.7586;(-23.1944, 2.6711, 40.7938);108.0980;2.0217;67.5037;109.0496;4.1183;19.0500;89.6308;;
65355.7696;(-23.1944, 2.6711, 40.7938);108.0838;2.0136;67.5037;109.0474;4.1151;19.0500;89.4579;;
65355.7806;(-23.1944, 2.6711, 40.7938);108.0862;2.0185;67.5037;109.0711;4.1160;19.0500;89.5654;;
65355.7916;(-23.1944, 2.6711, 40.7938);108.0845;2.0034;67.5037;109.0854;4.1031;19.0500;89.5072;;
65355.8031;(-23.1944, 2.6711, 40.7938);108.0706;1.9986;67.5037;109.0731;4.0941;19.0500;89.5559;;
65355.8141;(-23.1944, 2.6711, 40.7938);108.0598;1.9939;67.5037;109.0403;4.0701;19.0500;89.4933;;
65355.8252;(-23.1944, 2.6711, 40.7938);108.0548;1.9874;67.5037;109.0137;4.0715;19.0500;89.5628;;
65355.8362;(-23.1944, 2.6711, 40.7938);108.0602;1.9919;67.5037;108.9963;4.0827;19.0500;89.4412;;
65355.8477;(-23.1944, 2.6711, 40.7938);108.0540;1.9761;67.5037;109.0096;4.1272;19.0500;89.5346;;
65355.8587;(-23.1944, 2.6711, 40.7938);108.0628;1.9646;67.5037;109.0300;4.1430;19.0500;89.5086;;
65355.8697;(-23.1944, 2.6711, 40.7938);108.0686;1.9586;67.5037;109.0447;4.1410;19.0500;89.5562;;
65355.8813;(-23.1944, 2.6711, 40.7938);108.0789;1.9467;67.5037;109.0596;4.1096;19.0500;89.5034;;
65355.8923;(-23.1944, 2.6711, 40.7938);108.0845;1.9350;67.5037;109.0817;4.0603;19.0500;89.5042;;
65355.9038;(-23.1944, 2.6711, 40.7938);108.0943;1.9283;67.5037;109.0856;4.0492;19.0500;89.4697;;
65355.9148;(-23.1944, 2.6711, 40.7938);108.1088;1.9218;67.5037;109.0620;4.0416;19.0500;89.3679;;
65355.9258;(-23.1944, 2.6711, 40.7938);108.1144;1.9263;67.5037;109.0359;4.0658;19.0500;89.5630;;
65355.9368;(-23.1944, 2.6711, 40.7938);108.1246;1.9325;67.5037;109.0270;4.0898;19.0500;89.5482;;
65355.9479;(-23.1944, 2.6711, 40.7938);108.1267;1.9292;67.5037;109.0119;4.1136;19.0500;89.5217;;
65355.9594;(-23.1944, 2.6711, 40.7938);108.1453;1.9356;67.5037;109.0181;4.1336;19.0500;89.6813;;
65355.9704;(-23.1944, 2.6711, 40.7938);108.1422;1.9391;67.5037;109.0191;4.1160;19.0500;89.5550;;
65355.9815;(-23.1944, 2.6711, 40.7938);108.1535;1.9345;67.5037;109.0327;4.1050;19.0500;89.6284;;
65355.9928;(-23.1944, 2.6711, 40.7938);108.1590;1.9368;67.5037;109.0674;4.0903;19.0500;89.6773;;
65356.0043;(-23.1944, 2.6711, 40.7938);108.1572;1.9418;67.5037;109.1094;4.0849;19.0500;89.4551;;
65356.0153;(-23.1944, 2.6711, 40.7938);108.1626;1.9368;67.5037;109.1206;4.0874;19.0500;89.3739;;
65356.0263;(-23.1944, 2.6711, 40.7938);108.1565;1.9481;67.5037;109.0998;4.0840;19.0500;89.5717;;
65356.0378;(-23.1944, 2.6711, 40.7938);108.1453;1.9509;67.5037;109.0631;4.0825;19.0500;89.5539;;
65356.0483;(-23.1944, 2.6711, 40.7938);108.1497;1.9391;67.5037;109.0805;4.1067;19.0500;89.2790;;
65356.0598;(-23.1944, 2.6711, 40.7938);108.1466;1.9491;67.5037;109.1475;4.1351;19.0500;89.6535;;
65356.0708;(-23.1944, 2.6711, 40.7938);108.1532;1.9584;67.5037;109.1612;4.1325;19.0500;89.3907;;
65356.0820;(-23.1944, 2.6711, 40.7938);108.1588;1.9631;67.5037;109.1437;4.1037;19.0500;89.6217;;
65356.1100;(-23.1944, 2.6711, 40.7938);108.1758;1.9722;67.5037;109.1351;4.0877;19.0500;89.5656;;
65356.1266;(-23.1944, 2.6711, 40.7938);108.1735;1.9752;67.5037;109.2703;4.1703;19.0500;83.5277;;
65356.1376;(-23.1944, 2.6711, 40.7938);108.1681;1.9527;67.5037;109.2485;4.1446;19.0500;83.4091;;
65356.1486;(-23.1944, 2.6711, 40.7938);108.1900;1.9378;67.5037;109.2337;4.1148;19.0500;84.0113;;
65356.1601;(-23.1944, 2.6711, 40.7938);108.1986;1.9255;67.5037;109.2040;4.0784;19.0500;84.5364;;
65356.1716;(-23.1944, 2.6711, 40.7938);108.2035;1.9285;67.5037;109.2109;4.0812;19.0500;84.9315;;
65356.1821;(-23.1944, 2.6711, 40.7938);108.2161;1.9393;67.5037;109.2016;4.0762;19.0500;85.0115;;
65356.1936;(-23.1944, 2.6711, 40.7938);108.2133;1.9558;67.5037;109.1959;4.0714;19.0500;85.9315;;
65356.2046;(-23.1944, 2.6711, 40.7938);108.2305;1.9751;67.5037;109.1695;4.0905;19.0500;85.8794;;
65356.2156;(-23.1944, 2.6711, 40.7938);108.2311;1.9907;67.5037;109.1783;4.1194;19.0500;86.5826;;
65356.2267;(-23.1944, 2.6711, 40.7938);108.2510;1.9827;67.5037;109.2638;4.1654;19.0500;86.8646;;
65356.2382;(-23.1944, 2.6711, 40.7938);108.2649;2.0030;67.5037;109.3211;4.1820;19.0500;87.1158;;
65356.2492;(-23.1944, 2.6711, 40.7938);108.2802;2.0019;67.5037;109.3462;4.1476;19.0500;87.2570;;
65356.2607;(-23.1944, 2.6711, 40.7938);108.2943;2.0234;67.5037;109.3313;4.0870;19.0500;87.6655;;
65356.2717;(-23.1944, 2.6711, 40.7938);108.2812;2.0312;67.5037;109.3074;4.0611;19.0500;87.3206;;
65356.2828;(-23.1944, 2.6711, 40.7938);108.2893;2.0221;67.5037;109.2648;4.0411;19.0500;87.9343;;
65356.2938;(-23.1944, 2.6711, 40.7938);108.2832;2.0302;67.5037;109.2444;4.0564;19.0500;88.0178;;
65356.3048;(-23.1944, 2.6711, 40.7938);108.2842;2.0331;67.5037;109.2596;4.0654;19.0500;88.3166;;
65356.3163;(-23.1944, 2.6711, 40.7938);108.2759;2.0315;67.5037;109.3040;4.0863;19.0500;88.4877;;
65356.3273;(-23.1944, 2.6711, 40.7938);108.2824;2.0300;67.5037;109.3855;4.0849;19.0500;88.5287;;
65356.3383;(-23.1944, 2.6711, 40.7938);108.2906;2.0322;67.5037;109.4344;4.0351;19.0500;88.5763;;
65356.3498;(-23.1944, 2.6711, 40.7938);108.3150;2.0436;67.5037;109.4351;3.9955;19.0500;88.7949;;
65356.3608;(-23.1944, 2.6711, 40.7938);108.3276;2.0694;67.5037;109.4092;4.0073;19.0500;88.8256;;
65356.3723;(-23.1944, 2.6711, 40.7938);108.3552;2.0697;67.5037;109.3842;4.0230;19.0500;88.8223;;
65356.3838;(-23.1944, 2.6711, 40.7938);108.3836;2.0581;67.5037;109.3446;4.0677;19.0500;88.8066;;
65356.3948;(-23.1944, 2.6711, 40.7938);108.4157;2.0479;67.5037;109.3283;4.0907;19.0500;88.6337;;
65356.4053;(-23.1944, 2.6711, 40.7938);108.4416;2.0223;67.5037;109.3298;4.0732;19.0500;88.9071;;
65356.4169;(-23.1944, 2.6711, 40.7938);108.4644;1.9697;67.5037;109.3316;4.0256;19.0500;89.2268;;
